,id_str,at_44,at_45,full_text,pruned_text
165,1117235538845523968,False,True,@realDonaldTrump @nytimes #HILARYWon the Popular vote  MORE actual AMERICAN Voters Voted For @HillaryClinton  #MadamePresident #StopTheLues #HistoryRecordsTruth, @nytimes #hilarywon the popular vote  more actual american voters voted for @hillaryclinton  #madamepresident #stopthelues #historyrecordstruth
166,1117235537910300672,False,True,"@bigbaddawg57 @TimRunsHisMouth @realDonaldTrump I'll tell you who, TRUMP! He just lost half of his staff in Bedminster, NJ because they were ILLEGAL IMMIGRANTS! Many worked there for 15 years! He's a lying hypocrite! His #FakeNationalEmergency is nothing but a political talking point!","@bigbaddawg57 @timrunshismouth  i'll tell you who, trump! he just lost half of his staff in bedminster, nj because they were illegal immigrants! many worked there for 15 years! he's a lying hypocrite! his #fakenationalemergency is nothing but a political talking point!"
167,1117235536903544832,False,True,@realDonaldTrump Its not just you in us the people our country., its not just you in us the people our country.
168,1117235536295493632,False,True,@alexandasher @SportsTalkBarry @realDonaldTrump I know. I've been following him for a long time. 👍,@alexandasher @sportstalkbarry  i know. i've been following him for a long time. 👍
0,1117235884074704896,True,True,@ComandoLeal @TulsiGabbard @AOC @RoKhanna @IlhanMN @EleanorNorton @GrayzoneProject @HelenaVillarRT @DrJillStein @BernieSanders @SenSanders @realDonaldTrump @AmbJohnBolton @SecPompeo @VP @BarackObama @SpeakerPelosi @JustinTrudeau @JimCarrey @mrdannyglover @FoxNews I agree.,@comandoleal @tulsigabbard @aoc @rokhanna @ilhanmn @eleanornorton @grayzoneproject @helenavillarrt @drjillstein @berniesanders @sensanders  @ambjohnbolton @secpompeo @vp  @speakerpelosi @justintrudeau @jimcarrey @mrdannyglover @foxnews i agree.
1,1117235773156151296,True,True,@realDonaldTrump @TigerWoods @TheMasters Wow @TigerWoods the only black man @potus praises. He also had time to watch TV. Yet made crude comments when @BarackObama watched basketball., @tigerwoods @themasters wow @tigerwoods the only black man @potus praises. he also had time to watch tv. yet made crude comments when  watched basketball.
2,1117235740583387138,True,False,@rweingarten But you were all fine with it when @BarackObama  banned the same countries. More hypocrisy,@rweingarten but you were all fine with it when   banned the same countries. more hypocrisy
3,1117235729166491648,True,True,"@Mitch58392378 @greenvest513 @obgenetics @BarackObama @realDonaldTrump @POTUS You live under a rock or you switch off your mind anytime you hear negatives about him. Like you cover your ears or something. 

Trump has said so many mean things about people of color (some of which I explained to your other reply), women and even certain military persons.","@mitch58392378 @greenvest513 @obgenetics   @potus you live under a rock or you switch off your mind anytime you hear negatives about him. like you cover your ears or something. 

trump has said so many mean things about people of color (some of which i explained to your other reply), women and even certain military persons."
4,1117235721423806465,True,False,"@mehdirhasan Yo @BarackObama 

The seriousness of this situation demands that immediate steps must be taken to solve this crucial problem, by those who have genuine concern","@mehdirhasan yo  

the seriousness of this situation demands that immediate steps must be taken to solve this crucial problem, by those who have genuine concern"
5,1117235629048287234,True,False,"@davidcicilline @madisonbatts @BarackObama BEST President of my lifetime. Barack Obama has class, charm, compassion, dignity, integrity, intelligence, humility &amp; humour. I was proud to call him My President. #TheSeatfiller is an embarrassment, he has none of these qualities. #25thAmendmentNow","@davidcicilline @madisonbatts  best president of my lifetime. barack obama has class, charm, compassion, dignity, integrity, intelligence, humility &amp; humour. i was proud to call him my president. #theseatfiller is an embarrassment, he has none of these qualities. #25thamendmentnow"
78,1117235935534571522,False,True,"@realDonaldTrump Why did not trump, Ryan, and Mitch do something when they had control of everything.  Trump still has two out of three. Not democrats fault. Trump fault"," why did not trump, ryan, and mitch do something when they had control of everything.  trump still has two out of three. not democrats fault. trump fault"
79,1117235933449994240,False,True,@joshscampbell @brianstelter @realDonaldTrump Have the democrats weighed in on the problem at the border? Has @chuckschumer or @SpeakerPelosi ?,@joshscampbell @brianstelter  have the democrats weighed in on the problem at the border? has @chuckschumer or @speakerpelosi ?
80,1117235932258885632,False,True,@MarkSpendlove @realDonaldTrump your so angry and pathetic,@markspendlove  your so angry and pathetic
81,1117235931914723330,False,True,"@inglamwetrust @houstonandy @tedlieu @HouseJudiciary @realDonaldTrump @POTUS Rofl...wow, Obama is caught spying on an American citizen, FBI and CIA were weaponized to cover it up and then make up some fake story about collusion...and you are lecturing people about who is lawless and who is lawful? You have some balls or just dumb, trying to figure out!","@inglamwetrust @houstonandy @tedlieu @housejudiciary  @potus rofl...wow, obama is caught spying on an american citizen, fbi and cia were weaponized to cover it up and then make up some fake story about collusion...and you are lecturing people about who is lawless and who is lawful? you have some balls or just dumb, trying to figure out!"
82,1117235931164155904,False,True,"@realDonaldTrump Cue music:  “You’re a mean one, Mr. Grinch. You really are a heel. You’re as cuddly as a cactus.....”"," cue music:  “you’re a mean one, mr. grinch. you really are a heel. you’re as cuddly as a cactus.....”"
83,1117235929960161280,False,True,"@realDonaldTrump They don’t give a shit, they all went on vacation to a luxury resort for the next 2 weeks!!!! 🤷‍♀️ You’re on your own Mr. President, do what to have too to STOP ILLEGAL IMMIGRATION NOW!!!!"," they don’t give a shit, they all went on vacation to a luxury resort for the next 2 weeks!!!! 🤷‍♀️ you’re on your own mr. president, do what to have too to stop illegal immigration now!!!!"
84,1117235929524076550,False,True,"@UTT_US @realDonaldTrump Ya, I live in Mn and it is scary.  Please do something...","@utt_us  ya, i live in mn and it is scary.  please do something..."
85,1117235929226334211,False,True,@krassenstein @realDonaldTrump It’s brother kool aid.,@krassenstein  it’s brother kool aid.
86,1117235928626601985,False,True,"@politicalelle @realDonaldTrump She appears to be making fun of how a speaker put emphasis on al qaida , trying to give them more weight then they deserve.  So, I guess you're just a racist.","@politicalelle  she appears to be making fun of how a speaker put emphasis on al qaida , trying to give them more weight then they deserve.  so, i guess you're just a racist."
87,1117235928299339776,False,True,@realDonaldTrump Grow up..., grow up...
88,1117235927938674689,False,True,"@realDonaldTrump @nytimes MSM will go down, they will be held accountable for collusion with the nut job party of the Democrats. If people have not woken up yet, it is not going to happen as long as MSM spews their crap. They are taking themselves out by reporting lies. It will be a glorious day."," @nytimes msm will go down, they will be held accountable for collusion with the nut job party of the democrats. if people have not woken up yet, it is not going to happen as long as msm spews their crap. they are taking themselves out by reporting lies. it will be a glorious day."
89,1117235925678022656,False,True,@realDonaldTrump and every time they confirm they did call your office and your underlings were too afraid to approach you about it. Talk to KellyAnne about the book the author said he called half a dozen times about but she didn't TELL you lately?, and every time they confirm they did call your office and your underlings were too afraid to approach you about it. talk to kellyanne about the book the author said he called half a dozen times about but she didn't tell you lately?
90,1117235924889370624,False,True,"It's interesting to me how @realDonaldTrump supporters don't mind he called #WhiteSupremacists shouting ""Jews will not erase us"", ""very fine people"", yet join him in attacking @IlhanMN to call HER an anti-Semite. #Charlottesville #neverforget #heatherheyer","it's interesting to me how  supporters don't mind he called #whitesupremacists shouting ""jews will not erase us"", ""very fine people"", yet join him in attacking @ilhanmn to call her an anti-semite. #charlottesville #neverforget #heatherheyer"
91,1117235924671156225,False,True,"@ThatWokeAuntie @CullenBurnsCD29 @Manruss @realDonaldTrump Far lower wages than any American could live on. Then they have their housing, food, and childcare funded by taxpayers. You are doing the bidding for modern day slave holders congratulations. Just like the old days.","@thatwokeauntie @cullenburnscd29 @manruss  far lower wages than any american could live on. then they have their housing, food, and childcare funded by taxpayers. you are doing the bidding for modern day slave holders congratulations. just like the old days."
92,1117235923639341057,False,True,"@mcspocky @JstnGreen1 @realDonaldTrump He loves Wikileaks!!
🙄🙄💩💩","@mcspocky @jstngreen1  he loves wikileaks!!
🙄🙄💩💩"
93,1117235923605786624,False,True,@realDonaldTrump Good reminder of how insane it is these days. How did this knuckleheaded goober become president?, good reminder of how insane it is these days. how did this knuckleheaded goober become president?
94,1117235921466941440,False,True,"@AnOpenSecret @FurForceFive @LauraSexAngel @0williamramsey0 @BabetteMartel @samspadino @GabeHoff @MissSnoBunnie @OpDeathEaters @OpDeathEatersUS @jamiedlux @MrSelfdestructU @realDonaldTrump Oh, finally your true colors finally come out to shine.

@Jezebel, see what you've gone and done?  If you'd like to mitigate your error, please let me know.

Neither Jane nor  Maria were 'fake made up people.'
At least, not according to this police report.
https://t.co/yjgRFYuYcD","@anopensecret @furforcefive @laurasexangel @0williamramsey0 @babettemartel @samspadino @gabehoff @misssnobunnie @opdeatheaters @opdeatheatersus @jamiedlux @mrselfdestructu  oh, finally your true colors finally come out to shine.

@jezebel, see what you've gone and done?  if you'd like to mitigate your error, please let me know.

neither jane nor  maria were 'fake made up people.'
at least, not according to this police report.
https://t.co/yjgrfyuycd"
95,1117235920670007300,False,True,@realDonaldTrump You lie... as usual.  You should be impeached., you lie... as usual.  you should be impeached.
96,1117235918878978049,False,True,@realDonaldTrump You don’t get to make up your own laws. You have to follow them., you don’t get to make up your own laws. you have to follow them.
97,1117235917998186496,False,True,@realDonaldTrump So you didn't say this about sanctuary cities yet you're acknowledging that you did right here?, so you didn't say this about sanctuary cities yet you're acknowledging that you did right here?
98,1117235917897510914,False,True,Early T time due to threatening weather.  Tune in at 7 AM @realDonaldTrump https://t.co/2iFG4teBdp,early t time due to threatening weather.  tune in at 7 am  https://t.co/2ifg4tebdp
99,1117235917188677633,False,True,"@daryl_trump @MissingMaster7 @realDonaldTrump I'm sorry, but I stopped reading after the first couple of paragraphs. Over and over it says ""reportedly"" this and ""reportedly"" that. Don't you think there should be some actual evidence? ""Reportedly"" just doesn't cut it for me.","@daryl_trump @missingmaster7  i'm sorry, but i stopped reading after the first couple of paragraphs. over and over it says ""reportedly"" this and ""reportedly"" that. don't you think there should be some actual evidence? ""reportedly"" just doesn't cut it for me."
100,1117235916349870080,False,True,"@realDonaldTrump How about you show your respect for the law by actually following the law. And qhile you are at it, stop telling your staffers it is just fine to break the laws, and that you will pardon them if they are caught."," how about you show your respect for the law by actually following the law. and qhile you are at it, stop telling your staffers it is just fine to break the laws, and that you will pardon them if they are caught."
101,1117235913791160320,False,True,@realDonaldTrump @nytimes NY Times will do and say anything for money -anything., @nytimes ny times will do and say anything for money -anything.
102,1117235911228444673,False,True,"@realDonaldTrump Dude, you were bragging that your building was the tallest building since the twin towers fell. You're a joke!"," dude, you were bragging that your building was the tallest building since the twin towers fell. you're a joke!"
103,1117235909835911168,False,True,"@BibliotecaJones @alec_harrold @GregoryMcKelvey @realDonaldTrump Actually yes, that’s kinda what this country was founded on.","@bibliotecajones @alec_harrold @gregorymckelvey  actually yes, that’s kinda what this country was founded on."
104,1117235909685063681,False,True,@TomFitton @realDonaldTrump They need to face justices ot it'll never end,@tomfitton  they need to face justices ot it'll never end
105,1117235909634686981,False,True,"@realDonaldTrump ""And Jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel of the kingdom, and healing every sickness and every disease among the people."" Matthew 9: 35 KJV"," ""and jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel of the kingdom, and healing every sickness and every disease among the people."" matthew 9: 35 kjv"
106,1117235909164851200,False,True,@realDonaldTrump You sound frustrated., you sound frustrated.
107,1117235908296757250,False,True,"@realDonaldTrump Huge fucking 🏀 ⚽️ 🏈, this is by far the most gangster thing I’ve ever seen a president do .. Dems fix the laws, or you’ll have your cake and eat it too."," huge fucking 🏀 ⚽️ 🏈, this is by far the most gangster thing i’ve ever seen a president do .. dems fix the laws, or you’ll have your cake and eat it too."
108,1117235907374059521,False,True,@realDonaldTrump Oh no. NJ is doomed, oh no. nj is doomed
109,1117235906564513797,False,True,@realDonaldTrump #justdoit Let the dumping begin! https://t.co/Qn4ey2VGDM, #justdoit let the dumping begin! https://t.co/qn4ey2vgdm
110,1117235906497392640,False,True,@tedlieu @IlhanMN @realDonaldTrump You are inciting violence against our President!  Hypocrite!,@tedlieu @ilhanmn  you are inciting violence against our president!  hypocrite!
111,1117235904530329600,False,True,@realDonaldTrump ALL I CAN DO IS SMILE ....good job dear president I LOVE HOW YOU CALL THEIR BLUFF...HERE YANG GO YOU WANT IMMIGRANTS YOU GOTTEM...HERE NANCY JUST WHAT YOU ASKED FOR ....TRUMP YOU ROCK IT BABY, all i can do is smile ....good job dear president i love how you call their bluff...here yang go you want immigrants you gottem...here nancy just what you asked for ....trump you rock it baby
112,1117235903397879809,False,True,"@itsJeffTiedrich @realDonaldTrump Yes. It's completely racist to want to control your country's immigration as the nation's executive. One of his only charges, is to protect the security of this nation. The people that claim to want unchecked immigration, also don't want the unchecked immigration coming to them.","@itsjefftiedrich  yes. it's completely racist to want to control your country's immigration as the nation's executive. one of his only charges, is to protect the security of this nation. the people that claim to want unchecked immigration, also don't want the unchecked immigration coming to them."
113,1117235902261157888,False,True,@krassenstein @realDonaldTrump @POTUS is not the one using here.,@krassenstein  @potus is not the one using here.
114,1117235901363441664,False,True,"@TAllen76660251 @LouisHorvath7 @mmpadellan @realDonaldTrump Oh wow, he deleted the tweet! Shredded!","@tallen76660251 @louishorvath7 @mmpadellan  oh wow, he deleted the tweet! shredded!"
115,1117235897878106112,False,True,"@realDonaldTrump @nytimes dude, it was three years ago, get over it 🙄"," @nytimes dude, it was three years ago, get over it 🙄"
116,1117235897156632578,False,True,@realDonaldTrump My eye rolling muscles are the in the best shape they’ve ever been since I started  reading Trump Tweets!, my eye rolling muscles are the in the best shape they’ve ever been since i started  reading trump tweets!
117,1117235897098018816,False,True,@wcpeper @rustysiding @womensmarch @lfkraus @realDonaldTrump @IlhanMN @jack @Twitter Women's March has a fundraiser for a serial rapist and killer who drove a knife into a 15 year old girl's head right now. On top of killing 2 other young boys.,@wcpeper @rustysiding @womensmarch @lfkraus  @ilhanmn @jack @twitter women's march has a fundraiser for a serial rapist and killer who drove a knife into a 15 year old girl's head right now. on top of killing 2 other young boys.
118,1117235896871477248,False,True,"@realDonaldTrump https://t.co/m3EmHwuzni
A pipeline of undocumented workers for Donald Trump ran ..."," https://t.co/m3emhwuzni
a pipeline of undocumented workers for donald trump ran ..."
119,1117235895848058880,False,True,@realDonaldTrump @nytimes Don you didn't win, @nytimes don you didn't win
120,1117235894052769792,False,True,@joshscampbell @brianstelter @realDonaldTrump Nope and he won’t the suspect wasn’t an immigrant or a Muslim,@joshscampbell @brianstelter  nope and he won’t the suspect wasn’t an immigrant or a muslim
121,1117235893390249985,False,True,@realDonaldTrump Oh right. Because your history of being honest is stellar. #sarcasm #donaldlies, oh right. because your history of being honest is stellar. #sarcasm #donaldlies
122,1117235893159460864,False,True,@realDonaldTrump In 6 years you’ll have been in prison for 4 years., in 6 years you’ll have been in prison for 4 years.
123,1117235892769501185,False,True,@NJLefty67 @realDonaldTrump @nytimes They was illegals Ailens and you know as well as the rest of us do. The is ILLEGAL! Do you know what illegal means!,@njlefty67  @nytimes they was illegals ailens and you know as well as the rest of us do. the is illegal! do you know what illegal means!
124,1117235892169478144,False,True,@itsJeffTiedrich @realDonaldTrump Obama’s not president any more,@itsjefftiedrich  obama’s not president any more
125,1117235891423072256,False,True,🔴 LIVE @AshHardell on #YouNow ⁦@realDonaldTrump⁩ https://t.co/5b6mZM2xOA,🔴 live @ashhardell on #younow ⁦⁩ https://t.co/5b6mzm2xoa
126,1117235890865299456,False,True,@WhiteHouse @POTUS @realDonaldTrump Your president do it every chance he gets. Is it ok for him and NO ONE ELSE. You guys in the WH/OUT HOUSE  Diamond back VIPERS,@whitehouse @potus  your president do it every chance he gets. is it ok for him and no one else. you guys in the wh/out house  diamond back vipers
127,1117235888659025920,False,True,"@LaRae_Writes @peintress1 @MaryShew @bella_pmk @Nasty_1_ @sonmist7 @peacey_queen @ThomasFines @FederalistNo78 @paulacblades001 @_twiceborn_ @Me2189251618 @Devine_freedom @803mandy @QAnon711 @thelionlogos @TheAmericanLef1 @TWITMO_INMATE @DanaElizabeth69 @RainmakerMays @signup55765001 @Creativempathy3 @GSReynolds2 @joshua_nimmons @Ciao4Niaow @tweedlealice @FredMer39027021 @ArashimotoGen @JohnJRa87277002 @AllofitP @irishgirl2love @SarahDaniels @surfnutsc2 @basedinfidel8 @SaveBenSolo1 @terryatthebeach @Delmarva123 @aleeyun_nvaazun @Ascension_Guide @TexasDeplorabl4 @realDonaldTrump @owlwoman911_ From Middle English mire, from Old English *mȳre, *mīere, from Proto-Germanic *miurijǭ. Cognate to Old Norse maurr, Danish myre, Middle Dutch miere (“ant”) (Dutch mier). All probably from Proto-Indo-European *morwi (“ant”), whence also cognate to Latin formīca.","@larae_writes @peintress1 @maryshew @bella_pmk @nasty_1_ @sonmist7 @peacey_queen @thomasfines @federalistno78 @paulacblades001 @_twiceborn_ @me2189251618 @devine_freedom @803mandy @qanon711 @thelionlogos @theamericanlef1 @twitmo_inmate @danaelizabeth69 @rainmakermays @signup55765001 @creativempathy3 @gsreynolds2 @joshua_nimmons @ciao4niaow @tweedlealice @fredmer39027021 @arashimotogen @johnjra87277002 @allofitp @irishgirl2love @sarahdaniels @surfnutsc2 @basedinfidel8 @savebensolo1 @terryatthebeach @delmarva123 @aleeyun_nvaazun @ascension_guide @texasdeplorabl4  @owlwoman911_ from middle english mire, from old english *mȳre, *mīere, from proto-germanic *miurijǭ. cognate to old norse maurr, danish myre, middle dutch miere (“ant”) (dutch mier). all probably from proto-indo-european *morwi (“ant”), whence also cognate to latin formīca."
128,1117235885706285056,False,True,"@realDonaldTrump LIAR! YOU HAD TWO YEARS TO CHANGE THE IMMIGRATION LAWS AND YOU DID NOTHING!
ABSOLUTELY NOTHING!
YOU HAD THE EXECUTIVE, LEGISLATIVE AND JUDICIAL ALL SEWED UP WITH REPUBS.
YOU CARE MORE ABOUT USING IMMIGRANTS &amp; IMMIGRATION AS POLITICAL TOOLS THAN IMPROVING THE LAWS. 
F*** YOU!"," liar! you had two years to change the immigration laws and you did nothing!
absolutely nothing!
you had the executive, legislative and judicial all sewed up with repubs.
you care more about using immigrants &amp; immigration as political tools than improving the laws. 
f*** you!"
129,1117235884628357120,False,True,@krassenstein @MicWesterfield @tstran316 @realDonaldTrump You.. are obsessed with Trump!! You truly are!😅,@krassenstein @micwesterfield @tstran316  you.. are obsessed with trump!! you truly are!😅
131,1117235883458088962,False,True,"@realDonaldTrump MY PRESIDENT, WHEN THAT OTHER THING WAS IN THE WHITEHOUSE HE DID AS HE PLEASED. NO ONE OPPOSED HIM. NOT THE CONSERVATIVES NOR THE LIBS. JUST DO IT!!! WHATEVER YOU WANT TO DO AND I PROMISE YOUR SUPPORTERS WILL STILL LOVE YOU!!! IT IS TOO LATE FOR RULES NOW. THIS IS WAR!!!"," my president, when that other thing was in the whitehouse he did as he pleased. no one opposed him. not the conservatives nor the libs. just do it!!! whatever you want to do and i promise your supporters will still love you!!! it is too late for rules now. this is war!!!"
132,1117235883437170688,False,True,@realDonaldTrump Isn't Melania a citizen because of chain immigration??????, isn't melania a citizen because of chain immigration??????
133,1117235882849918976,False,True,@realDonaldTrump Immigrants has build the country you live and everything you got, immigrants has build the country you live and everything you got
134,1117235880773730304,False,True,@RyanHillMI @realDonaldTrump That did happen,@ryanhillmi  that did happen
135,1117235879393808384,False,True,"@realDonaldTrump No better way to show you're not ""Frustrated"" than to post publicly that you may tell border security agents to break the law because of a new article."," no better way to show you're not ""frustrated"" than to post publicly that you may tell border security agents to break the law because of a new article."
136,1117235878911459329,False,True,@realDonaldTrump This is why we need to stop ALL IMMIGRATION from those terrorist countries. She says nothing about living in a refugee camp probably blaming America that she had to live in a refugee camp. Censor her and label CAIR terrorist org. @Jim_Jordan @LindseyGrahamSC @CIA, this is why we need to stop all immigration from those terrorist countries. she says nothing about living in a refugee camp probably blaming america that she had to live in a refugee camp. censor her and label cair terrorist org. @jim_jordan @lindseygrahamsc @cia
137,1117235878810664960,False,True,@realDonaldTrump Couldn't agree more, couldn't agree more
138,1117235878630285312,False,True,@realDonaldTrump It’s about time the problem is brought to the doors of those pushing this absolute atrocity on this country!!!! STAND STRONG!! #ENOUGHISENOUGH #ENOUGH, it’s about time the problem is brought to the doors of those pushing this absolute atrocity on this country!!!! stand strong!! #enoughisenough #enough
139,1117235877590261760,False,True,"@DavidWohl @realDonaldTrump Well your son Jacob, loves to spread fake news.","@davidwohl  well your son jacob, loves to spread fake news."
140,1117235877485383680,False,True,"@joemac1437 @sk8ter_bobby @jonwoock @LGillon2 @mitchellvii @realDonaldTrump @YouTube @maddow @WashTimes @NBCNews @CNN @CNNPolitics That's why you are stuck using memes .
Because there is nothing valid from a reputable source that supports you pathetic opinions.","@joemac1437 @sk8ter_bobby @jonwoock @lgillon2 @mitchellvii  @youtube @maddow @washtimes @nbcnews @cnn @cnnpolitics that's why you are stuck using memes .
because there is nothing valid from a reputable source that supports you pathetic opinions."
141,1117235876801732608,False,True,@carrieksada @LeahR77 @POTUS @KTHopkins @realDonaldTrump U r so right!  We must get her out of this country.  She is evil and not here for the good of this country.  No question about that. Get her out of here,@carrieksada @leahr77 @potus @kthopkins  u r so right!  we must get her out of this country.  she is evil and not here for the good of this country.  no question about that. get her out of here
142,1117235876461891585,False,True,@MrTBallyard @maggieNYT @realDonaldTrump Who said Trump CAN read???🤔🤔🤔,@mrtballyard @maggienyt  who said trump can read???🤔🤔🤔
143,1117235875442765826,False,True,@TomFitton @dbongino @JudicialWatch @realDonaldTrump Complicit!,@tomfitton @dbongino @judicialwatch  complicit!
144,1117235870786940930,False,True,@JimKilbane @realDonaldTrump @nytimes The Adams Family,@jimkilbane  @nytimes the adams family
145,1117235869818081280,False,True,@realDonaldTrump The Republicans have refused to do this for two years.  Looks like you are fixing to break another law., the republicans have refused to do this for two years.  looks like you are fixing to break another law.
146,1117235868043968513,False,True,"@AndreaChalupa @SpeakerPelosi @RepJerryNadler @realDonaldTrump As someone who’s worked for a sociopath / pathology liar, this is 💯","@andreachalupa @speakerpelosi @repjerrynadler  as someone who’s worked for a sociopath / pathology liar, this is 💯"
147,1117235867918245889,False,True,@vpglolly @realDonaldTrump ???? Not Fox news.,@vpglolly  ???? not fox news.
148,1117235866638794753,False,True,"@DeeHaye26930716 @ericaj58 @JohnnyAshworth @Maggie6873 @DavidWohl @realDonaldTrump I work with a Trumper.  She saw the movie”The Green Book”.  She told me she was happy racism is dead and she hates racism🤦‍♀️🤷‍♂️I was speechless for 30 seconds then told her about Charlottesville, the synagogue massacre, and the alt right arrest in Arkansas.  Unfortunately, no clue","@deehaye26930716 @ericaj58 @johnnyashworth @maggie6873 @davidwohl  i work with a trumper.  she saw the movie”the green book”.  she told me she was happy racism is dead and she hates racism🤦‍♀️🤷‍♂️i was speechless for 30 seconds then told her about charlottesville, the synagogue massacre, and the alt right arrest in arkansas.  unfortunately, no clue"
149,1117235865355468802,False,True,@NitramBeaulieu @joemac1437 @sk8ter_bobby @LGillon2 @mitchellvii @realDonaldTrump @YouTube @maddow @WashTimes @NBCNews @CNN @CNNPolitics Texas DPS lying?,@nitrambeaulieu @joemac1437 @sk8ter_bobby @lgillon2 @mitchellvii  @youtube @maddow @washtimes @nbcnews @cnn @cnnpolitics texas dps lying?
150,1117235862964789250,False,True,"@sorcefm3 @KotikJan @RyanHillMI @realDonaldTrump Plus no one sent her, she ran and got elected.","@sorcefm3 @kotikjan @ryanhillmi  plus no one sent her, she ran and got elected."
151,1117235862528581639,False,True,@realDonaldTrump Nope. Your stooge Barr isn't the final gatekeeper. Congress is., nope. your stooge barr isn't the final gatekeeper. congress is.
152,1117235861203107840,False,True,@realDonaldTrump Preparing for Jail?, preparing for jail?
153,1117235860641071104,False,True,@realDonaldTrump @nytimes Fake News for sure!, @nytimes fake news for sure!
154,1117235858703290368,False,True,@realDonaldTrump @dbstover Thanks Prez!, @dbstover thanks prez!
155,1117235857046540288,False,True,"@karibellhot @realDonaldTrump Please do,  don’t want them in the hands of evil.   What u scared of Maribel?  Smack them little brown kids around much?   Pathetic","@karibellhot  please do,  don’t want them in the hands of evil.   what u scared of maribel?  smack them little brown kids around much?   pathetic"
156,1117235855045869571,False,True,@realDonaldTrump @NBCNews Famous words of a dictator and terrorist  before their downfall, @nbcnews famous words of a dictator and terrorist  before their downfall
157,1117235854462812160,False,True,"@realDonaldTrump @TigerWoods @TheMasters Don't encourage him to ""do his job"".
Let's just keep this asshole on the golf channel for 1.5 years. Might just save the Republic ."," @tigerwoods @themasters don't encourage him to ""do his job"".
let's just keep this asshole on the golf channel for 1.5 years. might just save the republic ."
158,1117235853867270146,False,True,@ccNY1991 @realDonaldTrump @TigerWoods @TheMasters Need one for my Bernie bumper sticker,@ccny1991  @tigerwoods @themasters need one for my bernie bumper sticker
159,1117235853649227778,False,True,"@realDonaldTrump This day I remember so vividly,l! CNN was my source at the time... never again will I allow that POS to dictate my news.. just saying..do your own research before you take a side."," this day i remember so vividly,l! cnn was my source at the time... never again will i allow that pos to dictate my news.. just saying..do your own research before you take a side."
160,1117235853061844992,False,True,@realDonaldTrump @POTUS Secret Service or someone needs to see this... https://t.co/rIaTf3brDI, @potus secret service or someone needs to see this... https://t.co/riatf3brdi
161,1117235852856324096,False,True,@realDonaldTrump You &amp; your administration have created this crisis so start treating people like human beings &amp; clean up the mess you made. The world is watching your ineptness!, you &amp; your administration have created this crisis so start treating people like human beings &amp; clean up the mess you made. the world is watching your ineptness!
162,1117235852797603840,False,True,"@TomiLahren @realDonaldTrump @SpeakerPelosi @GavinNewsom @KamalaHarris Create a Sanctuary City Travel Guide and ask the illegal alien we are forced to release, which destination on that list they would like a free bus ticket to, buh-bye and please show up for your hearing in the office near that city.","@tomilahren  @speakerpelosi @gavinnewsom @kamalaharris create a sanctuary city travel guide and ask the illegal alien we are forced to release, which destination on that list they would like a free bus ticket to, buh-bye and please show up for your hearing in the office near that city."
163,1117235851937878016,False,True,"@realDonaldTrump @NBCNews Yup, the blind, (fake news), leading the blind. (fake news) !!!!!!!!!!!!!!!!!!!!"," @nbcnews yup, the blind, (fake news), leading the blind. (fake news) !!!!!!!!!!!!!!!!!!!!"
164,1117235849274347521,False,True,"@realDonaldTrump Yeah, mmmkay President Miller. https://t.co/tzgPPSjATX"," yeah, mmmkay president miller. https://t.co/tzgppsjatx"
165,1117235849148735488,False,True,@itsJeffTiedrich @realDonaldTrump Yes thank God Obama is gone,@itsjefftiedrich  yes thank god obama is gone
166,1117235846384500736,False,True,@realDonaldTrump Shouldn't the members of Congress in favor of allowing illegal citizens to pour into our Country be charged with Treason? It's unconstitutional!, shouldn't the members of congress in favor of allowing illegal citizens to pour into our country be charged with treason? it's unconstitutional!
167,1117235845646438400,False,True,@realDonaldTrump FEAR! HATE!!! Don't you do anything? Better hire someone to run these agencies., fear! hate!!! don't you do anything? better hire someone to run these agencies.
168,1117235843041599488,False,True,"@realDonaldTrump So, how's your sister doing?"," so, how's your sister doing?"
169,1117235842542493696,False,True,"@realDonaldTrump All the counties in North Florida, hurt by Hurricane Michael, the 3rd worst hurricane to hit our country, need your help in many areas! WE NEED YOUR HELP and attention! Our state government is not working for us here."," all the counties in north florida, hurt by hurricane michael, the 3rd worst hurricane to hit our country, need your help in many areas! we need your help and attention! our state government is not working for us here."
170,1117235841913384965,False,True,@realDonaldTrump @TigerWoods @TheMasters Was fun to watch‼️‼️, @tigerwoods @themasters was fun to watch‼️‼️
0,1117236804195950592,True,True,@LastStand2019 @realDonaldTrump @BarackObama OBAMA SPENT IT!!!,@laststand2019   obama spent it!!!
1,1117236771513950208,True,False,"@debigodsey @BratchesKate @davidcicilline @BarackObama Completely irrelevant to this conversation, so ya blocked.","@debigodsey @bratcheskate @davidcicilline  completely irrelevant to this conversation, so ya blocked."
2,1117236760436772865,True,False,@Karim_vegan @SpeakerPelosi @SenSchumer @BarackObama Omar married her brother and supports Hamas which makes her a terrorist. You know the same terrorists who killed over 3000 people on 911. Only sickos would defend this vile hater.,@karim_vegan @speakerpelosi @senschumer  omar married her brother and supports hamas which makes her a terrorist. you know the same terrorists who killed over 3000 people on 911. only sickos would defend this vile hater.
